x	y	z	Ex	Ey	Ez	Jx	Jy	Jz	U
20	0	5	0.00089885795	0.00079921151	9.3629505e-06	8.9885795e-06	7.9921151e-06	9.3629505e-08	-0.015672649
20	2	5	0.00088444769	0.00080687511	8.3700826e-06	8.8444769e-06	8.0687511e-06	8.3700826e-08	-0.017277487
20	4	5	0.00086797449	0.00082859542	4.3326067e-06	8.6797449e-06	8.2859542e-06	4.3326067e-08	-0.018906256
20	6	5	0.00081812481	0.00081316822	-2.6792276e-06	8.1812481e-06	8.1316822e-06	-2.6792276e-08	-0.020540929
20	8	5	0.00081453423	0.00080916496	-1.1477317e-06	8.1453423e-06	8.0916496e-06	-1.1477317e-08	-0.022163367
20	10	5	0.00080504155	0.00079566305	-4.1242367e-06	8.0504155e-06	7.9566305e-06	-4.1242367e-08	-0.023765208
20	12	5	0.00079634822	0.00079144108	-8.1376413e-06	7.9634822e-06	7.9144108e-06	-8.1376413e-08	-0.025351879
20	14	5	0.00078990887	0.00078657338	-8.9140987e-06	7.8990887e-06	7.8657338e-06	-8.9140987e-08	-0.026930981
20	16	5	0.0007862184	0.00078440307	-1.0466672e-05	7.862184e-06	7.8440307e-06	-1.0466672e-07	-0.028504385
20	18	5	0.00078148208	0.00078582361	-1.0506026e-05	7.8148208e-06	7.8582361e-06	-1.0506026e-07	-0.030074232
20	20	5	0.00077690358	0.00078631289	-1.1271263e-05	7.7690358e-06	7.8631289e-06	-1.1271263e-07	-0.0316465
